id,Silent_KB_Ratio,N_Missense,N_LOF,N_Splice,Missense_KB_Ratio,LOF_KB_Ratio,Missense_Entropy,LOF_TO_Silent_Ratio,Splice_TO_Silent_Ratio,Missense_TO_Silent_Ratio,Missense_Damaging_TO_Missense_Benign_Ratio,LOF_TO_Benign_Ratio,Splice_TO_Benign_Ratio,Missense_TO_Benign_Ratio,Missense_Damaging_TO_Benign_Ratio,Polyphen2,LOF_TO_Total_Ratio,Missense_TO_Total_Ratio,Splice_TO_Total_Ratio,LOF_TO_Missense_Ratio,Silent_fraction,Nonsense_fraction,Missense_fraction,Recurrent_missense_fraction,Frameshift_indel_fraction,Inframe_indel_fraction,Lost_start_and_stop_fraction,Inactivating_mutations_fraction,NonSilent_TO_Silent_Ratio,log_gene_length,CDS_length,CNA_deletion,CNA_amplification,Exon_Cons,MGAentropy,S50_score_replication_timing,One_Minus_S50_score_replication_timing,VEST_score,Gene_expression_Z_score,Gene_expression_Minus_Z_score,Cell_proliferation_rate_CRISPR_KD,Minus_Cell_proliferation_rate_CRISPR_KD,Super_Enhancer_percentage,BioGRID_betweenness,BioGRID_clossness,BioGRID_log_degree,Promoter_hypermethylation_in_cancer,Promoter_hypomethylation_in_cancer,Gene_body_hypermethylation_in_cancer,Gene_body_hypomethylation_in_cancer,Canyon_genebody_hypermethylation,intolerant_pLI,intolerant_pRec,intolerant_pNull,Synonymous_Zscore,Missense_Zscore,pLOF_Zscore,dN_to_dS_ratio,GDI,RVIS_percentile,ncRVIS,ncGERP,Gene_age,FamilyMemberCount,Length_H3K4me3,Broad_H3K4me3_percentage,H3K4me3_height,H3K4me2_width,Broad_H3K4me2_percentage,H3K4me2_height,H3K4me1_width,Broad_H3K4me1_percentage,H3K4me1_height,H3K36me3_width,Broad_H3K36me3_percentage,H3K36me3_height,H3K27ac_width,Broad_H3K27ac_percentage,H3K27ac_height,H3K27me3_width,Broad_H3K27me3_percentage,H3K27me3_height,H3K9me3_width,Broad_H3K9me3_percentage,H3K9me3_height,H3K9ac_width,Broad_H3K9ac_percentage,H3K9ac_height,H3K9me2_width,Broad_H3K9me2_percentage,H3K9me2_height,H3K79me2_width,Broad_H3K79me2_percentage,H3K79me2_height,H4K20me1_width,Broad_H4K20me1_percentage,H4K20me1_height,class
2773,11.36363636,4.32,0,0,25.25252525,0,0.071588,0.0593220339,0.008474576271,2.330508475,1.154761905,0.03448275862,0.004926108374,1.354679803,0.4778325123,0.328,0.01650943396,0.6485849057,0.002358490566,0.02545454545,0.29,0,0.645,0,0,0.065,0,0,2.44,13.205,9.629,0.583,0.417,0,0,0.73940678,0.26059322,0.175,0.041,-0.041,0,0,0.03,0,0.3071956738,1,0,0,0,0,0,2.06E-05,0.73022,0.26976,1.0512,-0.16777,1.0769,0.1443,148.2686,49.9849,-0.108605574,-0.017506499,0,0,3603.2142,0.4446,665,7065.1786,0.364641,47.13552,5479.0767,0.27718,43.80325,3871.4046,0.208285,16.68932,5296.4943,0.254826,75.33464,402.5417,0.00117,6.31346,1662.125,0.003851,6.25562,5344.4514,0.318033,85.38534,0,0,0,7664.4583,0.403974,21.73037,2627.2245,0.103226,7.0653,0
2774,53.52112676,6.25,2,0,71.36150235,3.755868545,0.088907,0.07859531773,0.01839464883,1.39632107,2.521276596,0.06782106782,0.01587301587,1.204906205,0.341991342,0.924,0.03044041451,0.5408031088,0.007124352332,0.05628742515,0.399,0.021,0.531,0,0.007,0.035,0,0.035,1.51,12.925,10.057,0.422,0.578,0.6506158275,0.7606254847,1,0,0.1076666667,0.116,-0.116,-0.32,0.32,0,0.0001777687046,0.3340868174,5.459,0.65,-0.65,0.657,-0.657,5.414,0.85508,0.14449,0.00043442,0.93746,1.386,2.7501,0.02154,58.85689,46.48502005,-1.753229136,2.368555309,0,1,889.6129,0,188,1520.75,0,22.39944,219.5714,0,4.01047,476,0,6.84783,848.2143,0,14.62509,208.6667,0,5.07158,272,0,4.8243,418.4091,0,27.97766,0,0,0,1112.25,0,10.97782,732,0,3.60306,0
2775,10.90909091,5.13,1,0,42.42424242,2.424242424,0.098833,0.2288135593,0.09322033898,3.601694915,1.506944444,0.102661597,0.04182509506,1.615969582,0.825095057,0.967,0.04623287671,0.727739726,0.01883561644,0.06352941176,0.191,0.043,0.745,0,0,0,0,0.064,4.22,14.272,9.688,0.343,0.657,0.5812713919,1.456820794,0.39955504,0.60044496,0.08788888889,0.189,-0.189,0.05,-0.05,0,7.90E-06,0.3288310461,3.17,0,0,0,0,0,1.40E-06,0.23022,0.76978,0.575,-0.091445,0.038127,0.3759,2293.88071,81.99457419,-1.559873069,-0.420009859,2,0,1849.112,0.029453,440,2127.2642,0.066298,40.15744,2213.8557,0.088411,25.83663,1212.8543,0.025316,12.98715,2656.7075,0.093951,215.2498,368.6667,0,3.84207,496.3261,0.001284,8.90882,2257.4123,0.095082,46.28773,555.75,0,3.68115,1883.05,0.02649,9.89849,687.4063,0.012903,4.66704,0
2776,48.54368932,6.61,2.81,0,105.7173679,7.551240561,0.116229,0.1610878661,0.002092050209,2.207112971,1.832236842,0.09833971903,0.001277139208,1.347381865,0.711366539,0.878,0.0474137931,0.6496305419,0.0006157635468,0.07298578199,0.298,0.04,0.649,0,0.007,0,0.007,0.053,2.36,10.115,9.856,0.689,0.311,0.6546587705,1.13417657,1,0,0.03611111111,0.015,-0.015,0,0,0,0,0,0,0,0,0,0,0,4.02E-08,0.059387,0.94061,-1.2526,-0.9455,-0.78278,0.3397,3996.34126,98.06558151,0.020695628,-0.478171072,5,249,149,0,2.26603,0,0,0,207.5,0,6.81432,234.6,0,4.55359,225.5,0,3.19432,370.0889,0,6.28743,203,0,3.94459,192,0,5.41863,262,0,3.42364,0,0,0,129.5,0,4.51645,0
2777,20.88353414,6.21,3,0,59.437751,6.425702811,0.078672,0.3020833333,0.003472222222,2.829861111,1.370535714,0.1695906433,0.001949317739,1.588693957,0.5984405458,0.744,0.07286432161,0.6825795645,0.000837520938,0.1067484663,0.241,0.074,0.685,0,0,0,0,0.074,3.15,13.026,10.282,0.153,0.847,0.7250434475,0.908608385,1,0,0,0.056,-0.056,-0.06,0.06,0.404,4.25E-05,0.3482131688,5.524,0,0,-0.385,0.385,0,1.30E-08,0.058707,0.94129,0.80603,0.59198,-0.59285,0.1197,220.85006,50.01179523,0.4396803958,-0.136360449,2,0,1378.228,0.014025,249,1669.1045,0.016575,46.52235,2057.0847,0.051374,18.57245,1452.4318,0.013809,6.44179,2104.2082,0.060489,59.20925,2700.6774,0.053801,32.6862,1245.2903,0.006418,5.6779,1464.0648,0.013115,57.17409,468.6667,0,2.88839,538.4,0,4.9998,1254.1053,0.019355,4.89994,0
2778,12.16545012,6.94,3.58,0,49.8783455,4.866180049,0.081719,0.387195122,0.003048780488,3.978658537,1.640350877,0.2866817156,0.002257336343,2.945823928,0.4221218962,0.356,0.07199546485,0.7397959184,0.000566893424,0.09731800766,0.182,0.061,0.745,0,0.012,0,0,0.073,4.5,15.947,11.268,0.684,0.316,0.6670657876,1.09875943,0.22899482,0.77100518,0.05255555556,-0.053,0.053,-0.2,0.2,0.101,0,0,0,-0.3475,0.3475,-0.318,0.318,0,3.40E-07,0.98603,0.013968,2.5225,0.98873,2.2635,0.3924,3165.84845,95.83628214,0.3720859942,0.033446867,0,0,787.7111,0.004208,19,1476.85,0.027624,11.59715,1638.2537,0.031063,20.5039,483.4091,0.001151,4.29228,2353.4651,0.020592,30.87568,940.1077,0.010526,8.0572,830.4889,0.006418,5.70441,986.625,0.006557,10.40824,242.8182,0,3.88844,1033.6667,0.006623,3.90814,1025,0.006452,3.93108,0
2779,16.83110853,9.08,6.71,1,104.4689495,20.31340685,0.112411,1.177060134,0.02338530067,6.09688196,1.870869033,0.4172917489,0.008290564548,2.161468614,1.206869325,0.884,0.1406707479,0.7286398722,0.002794783072,0.1930593607,0.118,0.061,0.73,0,0.081,0.008,0,0.145,7.51,16.738,12.336,0.326,0.674,0.7178989672,0.8498390246,0.08892,0.91108,0.2183333333,0.242,-0.242,-0.12,0.12,0.02,5.27E-06,0.3528479675,5.209,0,0,0,0,0,0.22089,0.74569,0.033428,1.2561,0.37674,1.7773,0.269,3460.15028,41.24793583,-0.3372711728,-0.232813832,0,10,2946.5939,0.523142,748,3880.2697,0.425414,43.70047,3159.2624,0.262843,17.16659,1381.9348,0.009206,6.93703,2383.034,0.093951,72.1754,455.0667,0,9.1709,353.5455,0,6.90486,2951.7379,0.265574,67.48594,200,0,2.34211,5631.9211,0.231788,19.3996,3635.6949,0.219355,11.65251,1
2780,15.15151515,5.29,1.58,0,65.65656566,5.050505051,0.093096,0.313559322,0.008474576271,3.940677966,1.279220779,0.1355311355,0.003663003663,1.703296703,0.7216117216,0.544,0.05929487179,0.7451923077,0.001602564103,0.07956989247,0.176,0.039,0.765,0,0.02,0,0,0.059,4.67,15.869,9.214,0.714,0.286,0.5336593568,1.766481426,0.22024724,0.77975276,0.1187777778,-0.13,0.13,-0.04,0.04,0.01,1.82E-07,0.3202185792,2,-0.4115,0.4115,-0.34,0.34,0,0.38275,0.57707,0.040183,-1.5048,-0.47113,1.6231,0.5777,401.50773,67.03231894,-0.1743220659,-0.836044643,7,0,1334.8436,0.001403,210,1500.4286,0,7.13882,1825.4167,0,8.07695,126,0,3.5822,1069.2025,0,25.23103,271,0,3.58098,0,0,0,1156.475,0,28.71301,0,0,0,1400,0,7.08708,0,0,0,0
2781,32.83369022,7.17,3.58,0,102.7837259,8.565310493,0.11377,0.2602459016,0.002049180328,3.104508197,2.918478261,0.1887072808,0.001485884101,2.251114413,0.7979197623,0.945,0.0595126523,0.7099343955,0.0004686035614,0.08382838284,0.228,0.05,0.713,0,0.01,0,0,0.059,3.39,13.187,10.452,0.554,0.446,0.7364107803,0.8892487122,1,0,0.1946,-0.021,0.021,0.08,-0.08,0.374,0.001738279702,0.4174832517,8.14,0.808,-0.808,-0.394,0.394,0,0.71255,0.28742,2.50E-05,0.64746,1.2117,3.511,0.06538,26.03407,11.67728238,0.3891673026,1.107535046,0,48,136.5,0,3.28704,0,0,0,1407.0976,0.003584,15.48513,1495.0652,0.002301,19.59517,444.3333,0,5.706,880.4615,0,4.637,127.5,0,3.18201,214.5,0,3.01635,197,0,3.04129,193,0,3.38183,509,0,3.87248,0
2782,19.07968575,5.13,1.58,0,39.28170595,3.367003367,0.069065,0.1868686869,0.005050505051,2.146464646,4.574074074,0.1462450593,0.00395256917,1.679841897,0.976284585,0.982,0.05110497238,0.5870165746,0.00138121547,0.08705882353,0.279,0.049,0.574,0,0,0.098,0,0.049,2.59,12.625,9.799,0.728,0.272,0.6990601548,1.025024806,1,0,0.3184444444,0.036,-0.036,-0.03,0.03,0,0.000118718649,0.358490566,5.524,0,0,0,0,0,0.00021527,0.91931,0.08047,0.3416,0.091199,1.5769,0.04974,2428.3402,50.01179523,-0.1086055735,-0.017506499,0,2,2331.4776,0.060309,204,2372.7857,0.044199,14.3371,2264.2963,0.013142,8.65213,415.4,0,4.52481,2080.1935,0.019305,24.18538,2357.34,0.026901,8.66773,155.6667,0,3.65264,1948.2,0.042623,16.11964,0,0,0,1165.2,0.006623,7.07831,1320.6667,0.025806,5.28312,0
2783,36.75344564,7.55,3.46,0,95.45686575,5.61510975,0.095403,0.1564171123,0.01470588235,2.60026738,2.358552632,0.1111111111,0.01044634378,1.847103514,0.6809116809,0.989,0.04128440367,0.6863091037,0.003881439661,0.06015424165,0.265,0.018,0.688,0,0.022,0.004,0,0.044,2.78,14.726,10.936,0.687,0.313,0.6177897423,1.322793479,0.31705967,0.68294033,0.06,-0.036,0.036,-0.11,0.11,0.01,3.52E-07,0.2957970989,1.585,-0.304,0.304,-0.3425,0.3425,0,8.81E-36,7.61E-09,1,-6.6832,-4.4291,-3.2574,0.06336,1475.68527,3.615239443,1.296950803,-0.515498145,0,0,406,0,3.9794,0,0,0,1232.6667,0,4.15399,605.6667,0,5.2776,479.5,0,3.50231,765.4,0,4.72705,373.7143,0,3.88371,1956,0,3.19157,0,0,0,0,0,0,621,0,3.48618,0
2784,27.49140893,4.17,0,0,30.92783505,1.718213058,0.019858,0.09042553191,0.005319148936,1.356382979,1.958333333,0.07981220657,0.004694835681,1.197183099,0.220657277,1,0.0358649789,0.5379746835,0.002109704641,0.06666666667,0.444,0.028,0.5,0,0,0.028,0,0.028,1.25,12.493,9.185,0.689,0.311,0.6121486782,1.232806479,1,0,0.3608888889,-0.029,0.029,-0.21,0.21,0.071,3.53E-06,0.3144427918,3,0,0,0,0,0,0.0047609,0.88997,0.10527,-0.4261,-0.018975,1.3784,0.2674,33.01003,51.40363293,0.0717793378,-0.495257444,0,1,1553,0.00561,17.3737,1401.75,0.005525,19.45798,910.6,0,8.68433,5823.1622,0.075949,20.45819,876.8134,0.01287,43.45268,1862.5,0.00117,7.80532,789.6154,0.001284,4.56992,1029.5556,0.006557,9.87375,0,0,0,126,0,3.54798,3250.7826,0.070968,6.23683,0
2785,12.93532338,5.52,2.32,1,45.77114428,4.975124378,0.04699,0.3607594937,0.1329113924,3.386075949,1.028846154,0.216730038,0.07984790875,2.034220532,0.4068441065,0.1,0.0717884131,0.6738035264,0.02644836272,0.1065420561,0.191,0.044,0.676,0,0.029,0,0.029,0.132,4.23,11.975,9.973,0.483,0.517,0.6816226494,0.9437505392,1,0,0.2567777778,0.077,-0.077,-0.36,0.36,0.051,3.52E-06,0.331605909,4.585,-0.3535,0.3535,0,0,0,1.57E-11,0.10828,0.89172,-1.1058,0.44135,0.48298,0.1712,107.06726,67.19155461,-0.621094869,0.47704509,0,0,199,0,9,0,0,0,425.875,0,4.50527,581.0476,0,6.689,521,0,3.8006,134,0,3.58902,213,0,2.67759,323,0,4.41471,0,0,0,0,0,0,300,0,2.85771,0
2786,3.490401396,6.49,2.81,0,78.53403141,6.108202443,0.180178,1.132352941,0.01470588235,14.33823529,2.527027027,0.5384615385,0.006993006993,6.818181818,1.307692308,0.78,0.06850533808,0.8674377224,0.0008896797153,0.07897435897,0.04,0.01,0.891,0.515,0.059,0,0,0.069,24.25,14.23,10.162,0.68,0.32,0.5285164586,1.157096899,0.61207076,0.38792924,0.05,0,0,0,0,0,0.0001079323189,0.365640599,5.358,0,0,0,0,0,0.051926,0.86946,0.078611,0.50293,0.28,1.4612,0.5348,84.85264,84.93158764,0.3162595392,-0.497941469,0,2,177,0,4.18446,379.6667,0,3.71859,1149.6494,0.010753,11.39151,298.125,0,4.07773,873.619,0,10.23888,439.4583,0,4.77228,191.5,0,5.39021,757.5,0.003279,6.22055,0,0,0,273,0,3.75894,1476.5,0.006452,2.36431,0
2787,41.66666667,6.54,3.91,1.58,58.71212121,9.46969697,0.077518,0.2281976744,0.04505813953,1.460755814,1.669354839,0.1931119311,0.0381303813,1.236162362,0.2546125461,0.8595,0.08117890383,0.5196483971,0.01602895553,0.1562189055,0.363,0.066,0.511,0,0.016,0.027,0,0.099,1.76,13.85,10.629,0.42,0.58,0.7036164771,0.7277135684,0.48465551,0.51534449,0.09311111111,0.096,-0.096,-0.07,0.07,0.131,0.002373441401,0.4277481815,8.443,0,0,0,0,0,0.9993,0.00069526,6.51E-12,-2.1323,2.2053,5.1629,0.3541,78.86065,8.321538099,-0.5098395392,0.1141963,0,2,3697.6833,0.814867,657,4486.3735,0.436464,62.00288,4995.788,0.34767,38.09009,9597.0117,0.47756,30.28864,3420.3391,0.209781,116.76367,566.3333,0,6.6158,634.4615,0.002567,7.65559,4023.8973,0.383607,82.68314,0,0,0,9481.6081,0.476821,44.02216,8906.1299,0.483871,27.54957,2
2788,36.20873269,6.21,2,0,78.80724175,4.259850905,0.07335,0.1277173913,0.002717391304,2.214673913,2.387254902,0.08202443281,0.001745200698,1.422338569,0.84991274,0.832,0.03808752026,0.6604538088,0.0008103727715,0.05766871166,0.304,0.027,0.661,0,0.009,0,0,0.036,2.29,12.195,9.875,0.669,0.331,0.5045915841,1.742509147,1,0,0.03944444444,0.138,-0.138,-0.21,0.21,0,0,0,0,0.514,-0.514,-0.342,0.342,0,0,0,0,-0.40625,-0.23545,0,0.1014,1096.03191,65.9648502,0.1247902663,-0.347070647,4,16,753.9,0.004208,19,735.9,0.005525,8.51941,731.6596,0.001195,11.43634,955.2,0.001151,4.45882,1307.8667,0.002574,48.67777,1919.835,0.040936,11.17216,1520.5926,0.007702,6.86423,760.875,0,10.99703,266,0,2.04476,0,0,0,569.5556,0.006452,3.88217,0
2789,22.29134266,6.7,3.46,0,53.91394505,5.702436496,0.050684,0.2554585153,0.02401746725,2.434497817,1.141891892,0.1295681063,0.01218161683,1.234772979,0.561461794,0.45,0.06866197183,0.654342723,0.006455399061,0.1049327354,0.27,0.057,0.654,0,0.013,0,0,0.075,2.7,13.901,10.914,0.634,0.366,0.6346904567,1.314666958,0.7461106,0.2538894,0.07266666667,-0.006,0.006,-0.14,0.14,0,2.34E-07,0.2957028276,1.585,0,0,0,0,0,5.77E-06,0.97206,0.027933,1.6129,0.85078,2.0188,0.1514,31.99603,32.05944798,-0.8512215609,-0.480082707,2,232,1725.6056,0.058906,577,2456.4286,0.138122,38.29148,1612.0465,0.064516,16.0258,1998.4359,0.018412,11.32538,1459.4674,0.041184,66.1917,913,0.002339,6.13021,753.4667,0.003851,9.57531,1488.1701,0.045902,55.13454,229,0,2.77939,3949.7222,0.15894,12.15456,501.1667,0.006452,3.88766,0
2790,11.15241636,5.04,3,0,40.89219331,9.913258984,0.067239,0.7372881356,0.008474576271,3.43220339,1.240740741,0.5028901734,0.005780346821,2.341040462,0.387283237,0.3585,0.1394230769,0.6490384615,0.001602564103,0.2148148148,0.176,0.039,0.647,0,0.118,0,0.02,0.176,4.67,13.334,9.656,0.73,0.27,0.7178503115,0.6966298564,0.66595642,0.33404358,0.1377777778,-0.066,0.066,-0.31,0.31,0.081,0.0001019730909,0.3403643923,4.392,0.711,-0.711,0.371,-0.371,0,0.057013,0.87347,0.069515,0.2881,0.010226,1.5183,0.1148,140.16181,34.59542345,-0.6628815213,1.541038117,2,35,757,0.002805,49,1005.2727,0.005525,27.75086,1141.7593,0.010753,16.41944,464,0,4.16002,965.8776,0.003861,11.86185,659.6957,0,8.40041,1121,0.001284,6.18982,782.913,0.003279,10.43629,0,0,0,2498,0,3.46898,1421.5,0,5.92211,0
2791,27.21088435,5.73,3.46,0,72.10884354,14.96598639,0.08824,0.5131578947,0.004385964912,2.653508772,1.259803922,0.2702078522,0.002309468822,1.397228637,0.5935334873,0.544,0.1226415094,0.6341719078,0.001048218029,0.1933884298,0.238,0.119,0.631,0,0.012,0,0,0.131,3.2,11.613,9.522,0.628,0.372,0,0,1,0,0.02211111111,-0.097,0.097,0,0,0.01,0,0.2663041745,0,-0.3385,0.3385,0,0,0,0,0,0,-0.95716,-0.93283,0,0.1443,232.36159,49.9849,-0.108605574,-0.017506499,0,0,484.7333,0.001403,4.618,308.75,0,4.39233,1152.7632,0.004779,7.81401,162.8889,0,3.95594,246,0,4.26397,1328.3488,0.012865,5.39808,631.8333,0.002567,7.22034,918.625,0.003279,4.73441,0,0,0,189,0,3.71293,1167,0.006452,3.54889,0
2792,21.96382429,7.71,3.91,1.58,90.00861326,6.45994832,0.709567,0.2918215613,0.05762081784,4.024163569,5.209821429,0.2057667104,0.04062909567,2.837483617,1.52948886,0.999,0.05425017277,0.7480995162,0.01071181755,0.07251732102,0.183,0.04,0.752,0,0.014,0,0,0.065,4.45,14.95,11.181,0.68,0.32,0.7430606324,1.042105284,0.22918181,0.77081819,0.2942222222,-0.042,0.042,-0.3,0.3,0.01,7.05E-05,0.3812926646,7.129,0,0,0,0,0,0.99973,0.00027169,3.26E-12,0.30311,2.9898,5.1575,0.05549,255.13351,8.47487615,0.1916734203,0.36716328,0,0,398.4545,0,3.94012,115,0,1.7621,299.1667,0,3.19237,2253.5,0.011507,5.10274,1664.15,0.006435,5.81157,223.8,0,3.81049,762.2857,0.002567,5.49135,752.6,0.003279,5.76421,0,0,0,0,0,0,929.1875,0.006452,6.01056,1
2793,25.12077295,5.49,0,0,43.47826087,0.9661835749,0.103262,0.05902777778,0.003472222222,1.822916667,1.715277778,0.03926096998,0.002309468822,1.212471132,0.5704387991,0.778,0.01967592593,0.6076388889,0.001157407407,0.03238095238,0.347,0,0.6,0,0.013,0.04,0,0.013,1.88,12.652,10.015,0.699,0.301,0.6135896867,1.077983735,1,0,0.1766666667,0.104,-0.104,-0.04,0.04,0.01,0,0,0,-0.353,0.353,-0.397,0.397,0,0.003306,0.8416,0.15509,0.98277,0.34695,1.1835,0.114,1546.87575,49.38664779,-0.052014803,-0.464748957,0,5,789.2182,0.007013,11,1060.5385,0.016575,12.25257,2357.3929,0.051374,57.04462,1805.5417,0.009206,6.36031,1339.6296,0.005148,8.14966,2439.5055,0.031579,6.12639,640.2143,0.001284,5.55546,1225.2222,0.009836,15.77726,312,0,2.2626,211.6667,0,3.55344,387.8,0,4.09617,0
2794,23.4741784,5.67,0,0,59.85915493,0,0.106982,0.03070175439,0.004385964912,2.565789474,0.9273504274,0.0151187905,0.002159827214,1.26349892,0.4686825054,0.244,0.008495145631,0.7099514563,0.001213592233,0.01196581197,0.282,0,0.718,0,0,0,0,0,2.55,14.786,9.735,0.678,0.322,0,0,0.26019253,0.73980747,0.09433333333,-0.006,0.006,0,0,0.414,6.00E-05,0.3497078962,4.644,-0.304,0.304,-0.35,0.35,0,0.52558,0.45977,0.014653,-0.76835,0.19778,1.9605,0.1443,820.22609,49.9849,-0.108605574,-0.017506499,0,0,3049.8856,0.343619,226,5186.3444,0.309392,62.81479,7263.9576,0.39546,82.30066,2070.8359,0.063291,8.63161,7380.5013,0.391248,85.0881,1873.0159,0.031579,13.2894,1630,0.01027,8.23703,5789.2877,0.308197,56.25719,0,0,0,4009.5323,0.291391,12.28629,1702.8913,0.058065,7.55675,0
2795,18.51851852,5.81,2,0,79.77207977,5.698005698,0.125865,0.2974683544,0.006329113924,4.018987342,1.903508772,0.1721611722,0.003663003663,2.326007326,0.7948717949,0.963,0.05439814815,0.7349537037,0.001157407407,0.07401574803,0.173,0.027,0.747,0,0.027,0.027,0,0.053,4.77,12.363,9.455,0.683,0.317,0.7188434062,1.062459231,1,0,0.1518888889,0.157,-0.157,0,0,0.343,2.67E-06,0.3352604637,3.907,0,0,0,0,0,0.57162,0.41808,0.010304,-1.4368,0.68048,2.0604,0.1443,6.77226,49.38664779,-0.6301264405,-0.38592422,0,0,2080.881,0.134642,313,2905.1839,0.21547,30.24689,2424.8095,0.135006,11.80579,1877.8667,0.079402,15.19946,1611.4147,0.019305,56.41022,1383.7619,0.014035,6.77437,1303.5556,0.006418,5.36419,2017.3288,0.059016,42.35043,0,0,0,4409.1594,0.324503,16.42391,1859.1071,0.064516,5.61116,0
2796,35.64547206,6.15,2,0,68.40077071,3.853564547,0.07029,0.1180904523,0.02763819095,1.972361809,1.911290323,0.08986615679,0.02103250478,1.500956023,0.4531548757,0.967,0.03778135048,0.6310289389,0.00884244373,0.05987261146,0.327,0.018,0.628,0,0.018,0,0,0.044,2.05,18.136,10.02,0.516,0.484,0.6429602394,0.8230937281,0.08996,0.91004,0.1933333333,0.037,-0.037,0.03,-0.03,0,2.35E-06,0.3417853635,2.807,0,0,-0.372,0.372,0,0.016213,0.96189,0.021897,1.5485,0.7035,1.9986,0.03166,478.04412,38.98325077,0.9684598131,0.356789251,0,0,688.8462,0.007013,68,1242.3906,0.038674,22.06224,2280.7041,0.107527,23.3364,1520.8651,0.047181,8.69112,1618.4976,0.048906,59.26904,1603.397,0.045614,8.94436,1166.5559,0.028241,10.98923,949.7467,0.022951,16.91931,383.3529,0,4.32416,2097.3514,0.059603,6.03866,815.7018,0.032258,5.34098,0
2797,18.38529177,7.48,3.81,1.58,71.14308553,5.595523581,0.060832,0.3012295082,0.06352459016,3.801229508,1.272870662,0.1308993767,0.02760463045,1.651825467,0.7186108638,0.544,0.05801104972,0.7320441989,0.01223362273,0.07924528302,0.19,0.054,0.736,0,0.004,0.004,0,0.07,4.26,16.043,11.289,0.687,0.313,0.6922865732,1.347610697,0.14706884,0.85293116,0.1064444444,-0.034,0.034,0.06,-0.06,0,0,0,0,-0.3245,0.3245,-0.344,0.344,0,5.80E-24,0.0013749,0.99863,1.1963,-0.24206,0.33342,0.3494,3938.96656,97.55248879,0.0844886654,0.154578102,0,0,1497,0,205,0,0,0,407.9167,0,6.23099,495.3333,0,4.1308,1391.8333,0,38.0421,113,0,3.27141,758.8,0,4.23171,287,0,3.26616,423.3333,0,3.58494,0,0,0,0,0,0,0
2798,19.13875598,4.75,2.32,0,43.06220096,7.974481659,0.03625,0.3851351351,0.006756756757,2.331081081,0.734375,0.2676056338,0.004694835681,1.61971831,0.220657277,0.003,0.1028880866,0.6227436823,0.001805054152,0.1652173913,0.273,0.068,0.614,0,0.045,0,0,0.114,2.67,12.483,9.292,0.463,0.537,0.6817836098,0.7939609998,1,0,0.3886666667,0.099,-0.099,-0.24,0.24,0.152,2.08E-05,0.3485474581,4.644,0,0,0,0,0,6.09E-06,0.46978,0.53022,0.66048,0.50719,0.59582,0.09138,13.07717,31.45789101,-0.5866329144,-0.135769043,5,0,237,0,1.58763,0,0,0,0,0,0,0,0,0,441,0,3.42182,0,0,0,100,0,3.29455,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,18.82613511,6.79,2,0,122.923588,4.429678848,0.456309,0.2373737374,0.05555555556,5.984848485,1.366141732,0.1037527594,0.02428256071,2.61589404,0.766004415,0.8125,0.03254847645,0.8206371191,0.007617728532,0.03966244726,0.128,0.03,0.835,0,0,0,0,0.038,6.82,15.182,9.819,0.354,0.646,0.5477074684,1.881993195,0.24780141,0.75219859,0.01111111111,0.074,-0.074,-0.23,0.23,0,0,0,0,-0.356,0.356,-0.358,0.358,0,0.00064453,0.51317,0.48618,-0.42599,-0.39217,0.2851,0.5752,1973.30041,85.42108988,-0.0276459039,-0.339249353,11,60,508.8555,0.001403,543.09676,486.6842,0,12.72599,594.44,0.001195,6.4191,405.6667,0,4.33898,454.3351,0,26.40839,668.6,0,3.00706,491.0833,0,7.33343,379.7727,0,18.36117,242.5,0,2.73105,0,0,0,0,0,0,0
2800,16.21621622,3.7,2.32,0,23.42342342,9.009009009,0.026595,0.4830508475,0.008474576271,1.737288136,1.796296296,0.3294797688,0.005780346821,1.184971098,0.5606936416,0.6375,0.1484375,0.5338541667,0.002604166667,0.2780487805,0.333,0.148,0.481,0,0.037,0,0,0.185,2,14.378,9.116,0.24,0.76,0.5343714846,1.264920482,0.41770011,0.58229989,0.08033333333,0.11,-0.11,0.05,-0.05,0,0,0.2516613173,0,-0.324,0.324,-0.345,0.345,0,0.25672,0.64853,0.094754,0.35454,0.24082,1.2327,0.1433,32.30404,50.01179523,-0.1807105909,-1.068310869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.5,0,3.13161,0,0,0,0
